,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
6290,Datsun GO Plus T,2017.0,325000.0,65000.0,Petrol,Dealer,Manual,0.0,19.02,1198.0,67.05,104Nm@ 4000rpm,7.0
6291,Maruti Ertiga VDI,2017.0,725000.0,76000.0,Diesel,Dealer,Manual,0.0,25.47,1248.0,88.5,200Nm@ 1750rpm,7.0
6292,Maruti Ertiga VXI,2018.0,775000.0,47000.0,Petrol,Dealer,Manual,1.0,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
6293,Maruti Swift Dzire VDI,2017.0,625000.0,70000.0,Diesel,Dealer,Manual,0.0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
6294,Hyundai Santro GLS I - Euro II,2009.0,195000.0,56000.0,Petrol,Dealer,Manual,1.0,,,,,
6295,Maruti Swift ZDi,2014.0,470000.0,89000.0,Diesel,Dealer,Manual,0.0,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
6296,Toyota Innova Crysta 2.4 VX MT,2017.0,1750000.0,98000.0,Diesel,Dealer,Manual,0.0,13.68,2393.0,147.51,343Nm@ 1400-2800rpm,7.0
6297,Toyota Innova Crysta 2.4 VX MT,2016.0,1650000.0,90000.0,Diesel,Dealer,Manual,0.0,13.68,2393.0,147.51,343Nm@ 1400-2800rpm,7.0
6298,Hyundai Creta 1.4 CRDi S,2018.0,1050000.0,70000.0,Diesel,Individual,Manual,0.0,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0
6299,Maruti Swift VDI,2013.0,380000.0,57000.0,Diesel,Individual,Manual,0.0,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
6300,Maruti Swift Dzire VDI,2017.0,650000.0,70000.0,Diesel,Individual,Manual,0.0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
6301,Hyundai EON Era Plus,2016.0,275000.0,49200.0,Petrol,Individual,Manual,0.0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
6302,Honda Civic 1.8 V MT,2009.0,220000.0,125000.0,Petrol,Individual,Manual,1.0,13.5,1799.0,130.0,172Nm@ 4300rpm,5.0
6303,Hyundai i10 Era,2008.0,200000.0,60000.0,Petrol,Individual,Manual,1.0,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0
6304,Maruti Eeco 5 Seater AC BSIV,2015.0,315000.0,120000.0,Petrol,Individual,Manual,1.0,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0
6305,Maruti Alto LXI,2004.0,90000.0,110000.0,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
6306,Maruti Wagon R LXI Minor,2007.0,120000.0,70000.0,Petrol,Individual,Manual,1.0,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0
6307,Maruti Wagon R LXI,2006.0,90000.0,168000.0,Petrol,Individual,Manual,1.0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
6308,Mahindra XUV500 W10 2WD,2018.0,1500000.0,30000.0,Diesel,Individual,Manual,0.0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
6309,Hyundai Grand i10 CRDi Sportz,2015.0,370000.0,60000.0,Diesel,Individual,Manual,0.0,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0
6310,Maruti Swift VDI BSIV,2016.0,595000.0,131111.0,Diesel,Individual,Manual,0.0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
6311,Mahindra Renault Logan 1.5 DLE Diesel,2007.0,150000.0,120000.0,Diesel,Individual,Manual,1.0,19.2,1461.0,65.0,"16@ 2,000(kgm@ rpm)",5.0
6312,Maruti Swift Dzire VDi,2012.0,400000.0,58400.0,Diesel,Individual,Manual,1.0,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
6313,Maruti Alto K10 VXI Airbag,2016.0,310000.0,23400.0,Petrol,Individual,Manual,1.0,23.95,998.0,67.1,90Nm@ 3500rpm,5.0
6314,Maruti Celerio VXI MT BSIV,2018.0,385000.0,50000.0,Petrol,Individual,Manual,0.0,23.1,998.0,67.04,90Nm@ 3500rpm,5.0
6315,Maruti Swift 1.3 LXI,2005.0,105000.0,158107.0,Petrol,Individual,Manual,1.0,,,,,
6316,Mahindra XUV500 W8 2WD,2014.0,750000.0,90000.0,Diesel,Individual,Manual,0.0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
6317,Hyundai Santro Sportz AMT BSIV,2019.0,521000.0,3010.0,Petrol,Individual,Automatic,0.0,20.3,1086.0,68.0,99Nm@ 4500rpm,5.0
6318,Tata Manza Aqua Quadrajet BS IV,2010.0,180000.0,80000.0,Diesel,Individual,Manual,0.0,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0
6319,Ford Fiesta EXi 1.4 TDCi Ltd,2011.0,220000.0,155000.0,Diesel,Individual,Manual,1.0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
6320,Maruti 800 AC,1998.0,40000.0,70000.0,Petrol,Individual,Manual,1.0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
6321,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018.0,540000.0,4000.0,Petrol,Individual,Manual,0.0,18.9,1197.0,81.86,113.75nm@ 4000rpm,5.0
6322,Maruti Alto LXi BSIII,2007.0,140000.0,35000.0,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
6323,Maruti Zen VXI,2003.0,200000.0,121000.0,Petrol,Individual,Manual,0.0,17.3,993.0,60.0,78Nm@ 4500rpm,5.0
6324,Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,650000.0,110000.0,Diesel,Individual,Manual,1.0,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5.0
6325,Ford Fiesta 1.4 SXi TDCi ABS,2010.0,229999.0,170000.0,Diesel,Individual,Manual,1.0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
6326,Maruti Swift Vdi BSIII,2010.0,305000.0,175000.0,Diesel,Individual,Manual,2.0,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0
6327,Mahindra XUV500 W10 1.99 mHawk,2018.0,1400000.0,30000.0,Diesel,Individual,Manual,0.0,16.0,1997.0,140.0,320Nm@ 1600-2800rpm,7.0
6328,Ford Fiesta 1.4 ZXi TDCi LE,2008.0,200000.0,163000.0,Diesel,Individual,Manual,0.0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
6329,Ford Fiesta 1.4 ZXi TDCi ABS,2008.0,200000.0,163000.0,Diesel,Individual,Manual,0.0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
6330,Mahindra Xylo D2 BS IV,2010.0,465000.0,77088.0,Diesel,Individual,Manual,0.0,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0
6331,Nissan Micra Diesel XV,2011.0,210000.0,110000.0,Diesel,Individual,Manual,2.0,23.08,1461.0,63.1,160Nm@ 2000rpm,5.0
6332,Mahindra Bolero 2011-2019 SLX,2016.0,570000.0,136511.0,Diesel,Individual,Manual,0.0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
6333,Maruti Ertiga ZXI,2015.0,570000.0,80000.0,Petrol,Individual,Manual,0.0,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
6334,Maruti Ertiga ZXI,2015.0,650000.0,60000.0,Petrol,Individual,Manual,0.0,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
6335,Maruti Swift Dzire ZXI,2016.0,620000.0,36000.0,Petrol,Individual,Manual,0.0,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0
6336,Maruti Wagon R VXI BS IV,2012.0,250000.0,65000.0,Petrol,Individual,Manual,1.0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
6337,BMW X1 sDrive20d,2011.0,1000000.0,50000.0,Diesel,Individual,Automatic,0.0,17.05,1995.0,184.0,380Nm@ 1750-2750rpm,5.0
6338,Maruti Wagon R Duo Lxi,2012.0,300000.0,60000.0,LPG,Individual,Manual,0.0,26.2,998.0,58.2,77Nm@ 3500rpm,5.0
6339,Fiat Grande Punto 1.3 Emotion (Diesel),2013.0,300000.0,82500.0,Diesel,Individual,Manual,0.0,20.3,1248.0,75.0,197Nm@ 1750rpm,5.0
6340,Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,810000.0,30000.0,Diesel,Individual,Manual,1.0,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5.0
6341,Chevrolet Cruze LTZ,2011.0,270000.0,100000.0,Diesel,Individual,Manual,2.0,18.3,1991.0,147.9,327Nm@ 2600rpm,5.0
6342,Maruti Swift Dzire LDI Optional,2015.0,470000.0,70000.0,Diesel,Individual,Manual,1.0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
6343,Tata Zest Quadrajet 1.3 XT,2017.0,400000.0,85000.0,Diesel,Individual,Manual,0.0,20.65,1248.0,88.7,190Nm@ 1750-3000rpm,5.0
6344,Maruti Wagon R Stingray VXI,2014.0,300000.0,60000.0,Petrol,Individual,Manual,1.0,20.51,998.0,67.04,90Nm@ 3500rpm,5.0
6345,Maruti Alto 800 Base,2015.0,170000.0,20000.0,Petrol,Individual,Manual,2.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
6346,Renault Duster 110PS Diesel RXZ Optional with Nav,2014.0,455999.0,80000.0,Diesel,Individual,Manual,0.0,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
6347,Mahindra Xylo D2,2009.0,121000.0,100000.0,Diesel,Individual,Manual,1.0,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0
6348,Hyundai Santro LS zipPlus,2002.0,35000.0,75000.0,Petrol,Individual,Manual,1.0,,,,,
6349,Maruti Swift 1.3 LXI,2005.0,85000.0,100000.0,Petrol,Individual,Manual,0.0,,,,,
6350,Maruti Vitara Brezza VDi Option,2016.0,650000.0,80000.0,Diesel,Individual,Manual,1.0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
6351,Tata Bolt Revotron XE,2017.0,350000.0,35000.0,Petrol,Individual,Manual,0.0,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5.0
6352,Chevrolet Beat Diesel,2013.0,125000.0,139000.0,Diesel,Individual,Manual,0.0,25.44,936.0,57.6,150Nm@ 1750rpm,5.0
6353,Maruti Alto AX,2005.0,80000.0,90000.0,Petrol,Individual,Automatic,1.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
6354,Maruti Omni E 8 Str STD,2009.0,120000.0,120000.0,Petrol,Individual,Manual,0.0,,,,,
6355,Honda City 2017-2020 GXi,2008.0,250000.0,100000.0,Petrol,Individual,Manual,0.0,17.7,1497.0,78.0,"12.7@ 2,700(kgm@ rpm)",5.0
6356,Volkswagen Vento Diesel Trendline,2011.0,225000.0,90000.0,Diesel,Individual,Manual,0.0,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0
6357,Mahindra Bolero SLX,2007.0,215000.0,105000.0,Diesel,Individual,Manual,1.0,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7.0
6358,Hyundai Xcent 1.2 CRDi E Plus,2017.0,450000.0,40000.0,Diesel,Individual,Manual,1.0,25.4,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0
6359,Hyundai Xcent 1.2 VTVT S,2017.0,509999.0,90000.0,Petrol,Individual,Manual,0.0,20.14,1197.0,81.86,113.75nm@ 4000rpm,5.0
6360,Maruti Alto 800 LXI,2015.0,245000.0,36710.0,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
6361,Mahindra Supro LX 8 Str,2018.0,400000.0,50000.0,Diesel,Individual,Manual,0.0,23.5,909.0,45.0,98Nm@ 1600-3000rpm,8.0
6362,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2016.0,620000.0,28180.0,Diesel,Dealer,Manual,0.0,23.65,1248.0,88.5,200Nm@ 1750rpm,5.0
6363,Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2017.0,650000.0,44000.0,Diesel,Dealer,Manual,0.0,23.65,1248.0,88.5,200Nm@ 1750rpm,5.0
6364,Tata Harrier XZ BSIV,2019.0,1700000.0,15000.0,Diesel,Individual,Manual,0.0,17.0,1956.0,138.1,350Nm@ 1750-2500rpm,5.0
6365,Datsun GO Plus T VDC,2019.0,590000.0,4000.0,Petrol,Individual,Manual,0.0,19.72,1198.0,67.0,104Nm@ 4000rpm,7.0
6366,Maruti Ritz VDi,2014.0,370000.0,30000.0,Diesel,Individual,Manual,0.0,23.2,1248.0,73.94,190Nm@ 2000rpm,5.0
6367,Maruti Swift VXI,2013.0,350000.0,15000.0,Petrol,Individual,Manual,0.0,18.6,1197.0,85.8,114Nm@ 4000rpm,5.0
6368,Maruti Baleno Alpha 1.2,2017.0,580000.0,20000.0,Petrol,Individual,Manual,0.0,21.4,1197.0,83.1,115Nm@ 4000rpm,5.0
6369,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,450000.0,56000.0,Petrol,Individual,Manual,0.0,18.9,1197.0,81.86,113.75nm@ 4000rpm,5.0
6370,Hyundai i20 Active 1.2 S,2017.0,600000.0,19000.0,Petrol,Individual,Manual,0.0,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0
6371,Ford Endeavour 2.2 Titanium AT 4X2,2016.0,2400000.0,30000.0,Diesel,Individual,Automatic,0.0,12.62,2198.0,158.0,385Nm@ 1600-2500rpm,7.0
6372,Hyundai i20 1.2 Magna Executive,2017.0,450000.0,70000.0,Petrol,Individual,Manual,0.0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
6373,Tata Indigo CS LX (TDI) BS III,2009.0,150000.0,30000.0,Diesel,Individual,Manual,0.0,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0
6374,Maruti Eeco 5 Seater AC BSIV,2019.0,400000.0,15000.0,Petrol,Individual,Manual,0.0,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0
6375,Maruti Alto 800 LXI,2013.0,185000.0,85000.0,Petrol,Individual,Manual,0.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
6376,Maruti Swift AMT VXI,2018.0,625000.0,50000.0,Petrol,Individual,Automatic,0.0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
6377,Hyundai i20 Active SX Petrol,2019.0,700000.0,20000.0,Petrol,Individual,Manual,0.0,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0
6378,Maruti Wagon R VXI Optional,2017.0,390000.0,25000.0,Petrol,Individual,Manual,0.0,20.51,998.0,67.04,90Nm@ 3500rpm,5.0
6379,Tata Nexon 1.2 Revotron XM,2018.0,625000.0,25000.0,Petrol,Individual,Manual,0.0,17.0,1198.0,108.5,170Nm@ 1750-4000rpm,5.0
6380,Maruti Swift Dzire VXI,2014.0,400000.0,50000.0,Petrol,Individual,Manual,0.0,19.1,1197.0,85.8,114Nm@ 4000rpm,5.0
6381,Hyundai i20 1.4 CRDi Asta,2011.0,380000.0,150000.0,Diesel,Individual,Manual,3.0,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
6382,Toyota Corolla Altis 1.8 VL AT,2009.0,400000.0,90000.0,Petrol,Individual,Automatic,0.0,14.53,1794.0,138.1,173Nm@ 4000rpm,5.0
6383,Tata Zest Revotron 1.2T XMS,2019.0,620000.0,100000.0,Petrol,Individual,Manual,0.0,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5.0
6384,Ford Fiesta Classic 1.4 SXI Duratorq,2008.0,190000.0,180000.0,Diesel,Individual,Manual,1.0,17.8,1399.0,67.0,160Nm@ 2000rpm,5.0
6385,Maruti Alto 800 LXI,2013.0,210000.0,50000.0,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
6386,Maruti Ritz VDi,2012.0,270000.0,80000.0,Diesel,Individual,Manual,2.0,23.2,1248.0,73.94,190Nm@ 2000rpm,5.0
6387,Maruti Zen Std,1999.0,45000.0,100000.0,Petrol,Individual,Manual,2.0,17.3,993.0,60.0,78Nm@ 4500rpm,5.0
6388,Hyundai EON D Lite Plus,2014.0,220000.0,93000.0,Petrol,Individual,Manual,1.0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
6389,Mahindra Bolero 2011-2019 DI - AC BS III,2014.0,550000.0,11500.0,Diesel,Individual,Manual,0.0,15.96,2523.0,63.0,180Nm@ 1440-1500rpm,9.0
6390,Hyundai i20 Asta 1.2,2013.0,370000.0,120000.0,Petrol,Individual,Manual,0.0,18.5,1197.0,82.85,113.7Nm@ 4000rpm,5.0
6391,Hyundai Santro Xing XG AT eRLX Euro II,2006.0,95000.0,100000.0,Petrol,Individual,Automatic,1.0,,,,,
6392,Mahindra Xylo D2 Maxx,2015.0,650000.0,50000.0,Diesel,Individual,Manual,0.0,14.95,2489.0,93.7,218Nm@ 1400-2600rpm,9.0
6393,Honda City V MT,2012.0,550000.0,120000.0,Petrol,Individual,Manual,0.0,16.8,1497.0,116.3,146Nm@ 4800rpm,5.0
6394,Ford Fiesta 1.4 SXi TDCi ABS,2010.0,225000.0,100000.0,Diesel,Individual,Manual,1.0,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5.0
6395,Maruti 800 Std,2004.0,40000.0,57000.0,Petrol,Individual,Manual,1.0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
6396,Hyundai EON Era Plus,2016.0,280000.0,60000.0,Petrol,Individual,Manual,0.0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
6397,Ford Figo Aspire 1.5 Ti-VCT Titanium,2017.0,570000.0,44077.0,Petrol,Dealer,Automatic,0.0,17.01,1499.0,110.5,136Nm@ 4250rpm,5.0
6398,Maruti Alto 800 LXI,2017.0,290000.0,90000.0,Petrol,Individual,Manual,1.0,24.7,796.0,47.3,69Nm@ 3500rpm,5.0
6399,Hyundai i20 Active 1.4 S,2018.0,720000.0,50000.0,Diesel,Individual,Manual,1.0,21.19,1396.0,88.73,219.66nm@ 1500-2750rpm,5.0
6400,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2017.0,800000.0,60000.0,Diesel,Individual,Manual,0.0,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5.0
6401,Hyundai i10 Era,2012.0,265000.0,20000.0,Petrol,Individual,Manual,2.0,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0
6402,Maruti Alto LX BSIII,2010.0,135000.0,90000.0,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
6403,Ford Figo 1.5D Ambiente MT,2016.0,350000.0,70000.0,Diesel,Individual,Manual,1.0,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0
6404,Maruti Swift 1.3 VXi,2008.0,200000.0,80000.0,Petrol,Individual,Manual,1.0,,,,,
6405,Chevrolet Enjoy 1.3 TCDi LS 8,2016.0,490000.0,80000.0,Diesel,Individual,Manual,0.0,18.2,1248.0,73.74,172.5Nm@ 1750rpm,8.0
6406,Hyundai Verna 1.6 SX,2012.0,450000.0,72000.0,Diesel,Individual,Manual,1.0,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0
6407,Mahindra Scorpio 1.99 S8,2016.0,950000.0,50000.0,Diesel,Individual,Manual,0.0,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7.0
6408,Maruti Swift Dzire ZXi,2012.0,355000.0,90000.0,Petrol,Individual,Manual,1.0,17.5,1298.0,85.8,114Nm@ 4000rpm,5.0
6409,Hyundai Elite i20 Petrol Asta,2019.0,700000.0,17000.0,Petrol,Individual,Manual,0.0,18.6,1197.0,81.86,114.73nm@ 4000rpm,5.0
6410,Mahindra Scorpio VLX 2WD BSIII,2012.0,459999.0,70000.0,Diesel,Individual,Manual,0.0,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8.0
6411,Volkswagen Polo Diesel Highline 1.2L,2012.0,350000.0,74000.0,Diesel,Individual,Manual,1.0,22.07,1199.0,73.9,180Nm@ 2000rpm,5.0
6412,Maruti Alto LX BSIII,2006.0,85000.0,60000.0,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
6413,Maruti Alto 800 LX,2016.0,290000.0,15000.0,Petrol,Individual,Manual,0.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
6414,Honda WR-V i-DTEC VX,2019.0,1000000.0,72000.0,Diesel,Individual,Manual,0.0,25.5,1498.0,98.6,200Nm@ 1750rpm,5.0
6415,Tata Indica V2 LSi,2008.0,85000.0,25000.0,Petrol,Individual,Manual,1.0,16.84,1193.0,64.4,99.8Nm@ 2700rpm,5.0
6416,Maruti Alto LXI,2003.0,65000.0,114000.0,Petrol,Individual,Manual,0.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
6417,Honda City 1.5 EXI,2005.0,75000.0,120000.0,Petrol,Individual,Manual,0.0,13.0,1493.0,100.0,13.1kgm@ 4600rpm,5.0
6418,Skoda Octavia Ambiente 1.9 TDI MT,2003.0,100000.0,250000.0,Diesel,Individual,Manual,1.0,18.7,1896.0,66.0,210 / 1900,5.0
6419,Tata Indica Vista Terra 1.4 TDI,2009.0,170000.0,55768.0,Diesel,Individual,Manual,0.0,17.0,1405.0,71.0,135Nm@ 2500rpm,5.0
6420,Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,525000.0,40000.0,Petrol,Individual,Automatic,0.0,18.9,1197.0,81.86,113.75nm@ 4000rpm,5.0
6421,Maruti Wagon R LXI,2020.0,265000.0,70000.0,Petrol,Individual,Manual,1.0,21.79,998.0,67.05,90Nm@ 3500rpm,5.0
6422,Tata Tigor 1.2 Revotron XZ,2018.0,459999.0,50000.0,Petrol,Individual,Manual,0.0,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0
6423,Maruti Alto K10 VXI,2017.0,250000.0,20000.0,Petrol,Individual,Manual,0.0,23.95,998.0,67.05,90Nm@ 3500rpm,5.0
6424,Maruti Swift Dzire VDI,2013.0,395000.0,70000.0,Diesel,Individual,Manual,1.0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
6425,Hyundai Grand i10 Asta Option,2014.0,375000.0,60000.0,Petrol,Individual,Manual,0.0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
6426,Tata Indica Vista Aqua 1.4 TDI,2009.0,120000.0,120000.0,Diesel,Individual,Manual,0.0,17.0,1405.0,71.0,135 Nm at 2500  rpm ,5.0
6427,Maruti Ritz VDi,2011.0,290000.0,110000.0,Diesel,Individual,Manual,1.0,21.1,1248.0,73.9,113Nm@ 4500rpm,5.0
6428,Tata Tiago 1.2 Revotron XZ,2017.0,409999.0,60000.0,Petrol,Individual,Manual,0.0,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0
6429,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2009.0,200000.0,30000.0,Petrol,Individual,Manual,0.0,16.5,995.0,63.0,90.3Nm@ 4200rpm,5.0
6430,Skoda Rapid 1.5 TDI Ambition BSIV,2018.0,900000.0,35000.0,Diesel,Individual,Manual,0.0,21.13,1498.0,108.6,250Nm@ 1500-2500rpm,5.0
6431,Maruti 800 Std,2003.0,50000.0,50000.0,Petrol,Individual,Manual,2.0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
6432,Renault Duster 110PS Diesel RxZ,2012.0,450000.0,100000.0,Diesel,Individual,Manual,0.0,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0
6433,Mahindra XUV500 W8 4WD,2012.0,650000.0,80000.0,Diesel,Individual,Manual,2.0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
6434,Volkswagen CrossPolo 1.5 TDI,2014.0,300000.0,84000.0,Diesel,Individual,Manual,1.0,20.14,1498.0,88.5,230Nm@ 1500-2500rpm,5.0
6435,Ford Fiesta 1.5 TDCi Ambiente,2014.0,425000.0,60000.0,Diesel,Individual,Manual,0.0,25.01,1498.0,89.75,204Nm@ 2000-2750rpm,5.0
6436,Maruti Zen VXI,1998.0,55000.0,50000.0,Petrol,Individual,Manual,1.0,17.3,993.0,60.0,78Nm@ 4500rpm,5.0
6437,Hyundai i10 Magna 1.2 iTech SE,2011.0,200000.0,60000.0,Petrol,Individual,Manual,1.0,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0
6438,Mahindra XUV500 W10 2WD,2015.0,975000.0,100000.0,Diesel,Individual,Manual,0.0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
6439,Mahindra Bolero 2011-2019 SLX,2013.0,450000.0,70000.0,Diesel,Individual,Manual,0.0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
6440,Mahindra Bolero 2011-2019 ZLX,2014.0,600000.0,82500.0,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
6441,Mahindra Bolero 2011-2019 Plus AC,2014.0,550000.0,76000.0,Diesel,Individual,Manual,0.0,15.96,2523.0,62.1,195Nm@ 1440-2200rpm,9.0
6442,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2011.0,180000.0,87000.0,Diesel,Individual,Manual,0.0,18.0,1248.0,75.0,190Nm@ 1750rpm,5.0
6443,Mahindra Xylo E4,2010.0,300000.0,120000.0,Diesel,Individual,Manual,0.0,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0
6444,Tata Zest Revotron 1.2T XM,2016.0,350000.0,70000.0,Petrol,Individual,Manual,1.0,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5.0
6445,Maruti Swift Dzire VDI,2014.0,465000.0,90000.0,Diesel,Individual,Manual,0.0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
6446,Tata Manza Aura (ABS) Quadrajet BS IV,2010.0,200000.0,188000.0,Diesel,Individual,Manual,1.0,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0
6447,Chevrolet Enjoy TCDi LS 8 Seater,2014.0,350000.0,120000.0,Diesel,Individual,Manual,1.0,18.2,1248.0,73.8,172.5Nm@ 1750rpm,8.0
6448,Honda City i VTEC V,2015.0,650000.0,80000.0,Petrol,Individual,Manual,0.0,17.4,1497.0,117.3,145Nm@ 4600rpm,5.0
6449,Hyundai i10 Magna,2010.0,150000.0,123278.0,Petrol,Individual,Manual,1.0,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0
6450,Honda City i DTEC V,2014.0,560000.0,100000.0,Diesel,Individual,Manual,1.0,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0
6451,Hyundai i20 Active 1.4 SX with AVN,2015.0,625000.0,90000.0,Diesel,Individual,Manual,0.0,21.19,1396.0,88.73,219.66nm@ 1500-2750rpm,5.0
6452,Ford Figo Diesel Titanium,2012.0,220000.0,110000.0,Diesel,Individual,Manual,0.0,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
6453,Ford Figo Diesel Celebration Edition,2013.0,250000.0,110000.0,Diesel,Individual,Manual,0.0,20.0,1399.0,68.1,160Nm@ 2000rpm,5.0
6454,Tata Zest Quadrajet 1.3 XT,2018.0,575000.0,70000.0,Diesel,Individual,Manual,0.0,20.65,1248.0,88.7,190Nm@ 1750-3000rpm,5.0
6455,Mahindra XUV500 W8 AWD,2015.0,1050000.0,65000.0,Diesel,Individual,Manual,0.0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
6456,Jaguar XF 2.2 Litre Luxury,2015.0,3000000.0,70000.0,Diesel,Individual,Automatic,1.0,16.36,2179.0,187.7,450Nm@ 2000rpm,5.0
